"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_KO"	"Conc_WT"	"Fold"	"p.value"	"FDR"	"X26DKO"	"X960DKO"	"C922"	"C923"
"2138"	"chr3"	97768130	97768330	201	"*"	4.02962946170788	3.80559208286366	4.22350702810222	-0.000200337854960814	0.72264248731617	0.999683670471574	15.63	12.34	26.68	10.68
"548"	"chr11"	31870693	31870893	201	"*"	3.73699472345379	3.61093318008947	3.85292080955047	-0.000176533529643745	0.723034646875533	0.999683670471574	17.58	6.85	10.01	18.89
"2692"	"chr6"	54972465	54972665	201	"*"	2.45284800990714	2.25987909550974	2.62302483390231	-0.000104854866529139	0.723147206939629	0.999683670471574	6.84	2.74	0	12.32
"1449"	"chr17"	34981871	34982071	201	"*"	3.55551144025309	3.36077118611373	3.72706392214989	-0.000169618438085319	0.723453410625669	0.999683670471574	6.84	13.71	13.34	13.14
"2502"	"chr5"	51553738	51553938	201	"*"	3.11215645968805	2.96763794654623	3.24350722224752	-0.000139478850045561	0.723531911890493	0.999683670471574	8.79	6.85	3.34	15.61
"2728"	"chr6"	83268263	83268463	201	"*"	3.83982915486764	3.74327562376908	3.93032411837793	-0.000178537580491173	0.723827609739195	0.999683670471574	18.56	8.23	6.67	23.82
"1375"	"chr16"	93929682	93929882	201	"*"	3.60265608125535	3.47300621584371	3.72160943044314	-0.000167299576489191	0.724128599625556	0.999683670471574	7.81	14.39	6.67	19.71
"2922"	"chr7"	44869811	44870011	201	"*"	4.21403670069009	4.3940838420688	4.00827220977146	0.00021722592580894	0.72435685311587	0.999683670471574	21.49	20.56	10.01	22.18
"881"	"chr13"	44730527	44730727	201	"*"	4.98051356750199	4.84568950632643	5.10380775635482	-0.000283356659116776	0.724508647530943	0.999683670471574	27.35	30.16	40.03	28.75
"2943"	"chr7"	63322096	63322296	201	"*"	4.34504728455958	4.22723987538559	4.45395680450943	-0.000234888627602419	0.724727062940638	0.999683670471574	17.58	19.88	20.01	23.82
"2791"	"chr6"	128143714	128143914	201	"*"	3.70235191949836	3.58747687377558	3.8087507761221	-0.000164311531037728	0.72515983559167	0.999683670471574	18.56	5.48	6.67	21.36
"732"	"chr12"	57230369	57230569	201	"*"	4.46232169656392	4.65084330320102	4.24540896762336	0.00021633056473807	0.725914150489513	0.999683670471574	35.16	15.08	10.01	27.93
"2136"	"chr3"	96905100	96905300	201	"*"	3.51309079575201	3.63997164390952	3.373965643523	0.000163651466021615	0.726027501816723	0.999683670471574	14.65	10.28	13.34	7.39
"3432"	"chrUn_JH584304"	26950	27150	201	"*"	5.08012540292908	4.96643725875651	5.18550534767163	-0.000261042967102134	0.726564744229733	0.999683670471574	16.6	45.92	33.36	39.43
"3405"	"chr9"	106891994	106892194	201	"*"	5.21527787781323	5.12963876870535	5.29611700509605	-0.000306153542705942	0.726707867322175	0.999683670471574	37.12	32.9	36.69	41.89
"1986"	"chr2"	157278859	157279059	201	"*"	4.30459611394186	4.13386663997272	4.45724246258083	-0.000226735266626331	0.726741935311736	0.999683670471574	16.6	18.51	26.68	17.25
"3310"	"chr9"	31030326	31030526	201	"*"	4.05000884415696	4.25664300435801	3.8087507761221	0.000196753772894285	0.726776037545282	0.999683670471574	22.47	15.76	6.67	21.36
"2425"	"chr4"	151057966	151058166	201	"*"	4.69275465915641	4.58540645962434	4.79266549048385	-0.000260406336667603	0.726922779155857	0.999683670471574	25.4	22.62	26.68	28.75
"3085"	"chr8"	4613026	4613226	201	"*"	5.03017865394189	4.93568390179468	5.11886275710492	-0.000285585509236513	0.726926407166942	0.999683670471574	35.16	26.05	33.36	36.14
"1927"	"chr2"	127584632	127584832	201	"*"	3.78751876528612	3.67329945656696	3.89335488809983	-0.000181399263388616	0.727169165709495	0.999683670471574	16.6	8.91	10.01	19.71
"3442"	"chrX"	9222813	9223013	201	"*"	3.74478016651569	4.01198485577294	3.41657395643489	0.00015750545970532	0.727343248996697	0.999683670471574	18.56	13.71	0	21.36
"547"	"chr11"	31824775	31824975	201	"*"	4.29808801489367	4.48742535180645	4.08009415082167	0.000202536293638563	0.727436684003197	0.999683670471574	33.21	11.65	10.01	23.82
"189"	"chr1"	143777066	143777266	201	"*"	4.81487226336409	4.75933390425948	4.86835162247918	-0.000221175157461684	0.72756966361153	0.999683670471574	32.23	21.93	6.67	51.75
"777"	"chr12"	87443660	87443860	201	"*"	2.61927229420916	2.95813221948968	2.17556585693109	0.000109311664223455	0.727751503623033	0.999683670471574	10.74	4.8	0	9.04
"114"	"chr1"	82316490	82316690	201	"*"	3.75527295155861	3.99036523221515	3.4742688064782	0.000171143148745293	0.728172745298524	0.999683670471574	14.65	17.14	3.34	18.89
"6"	"chr1"	7398032	7398232	201	"*"	5.05516617221082	4.99192920334923	5.11574730943628	-0.000266004689408214	0.728646056280871	0.999683670471574	41.02	22.62	23.35	46
"1223"	"chr15"	88751342	88751542	201	"*"	4.68425552885667	4.62350898467123	4.74254727551459	-0.000228079335079383	0.72868781643037	0.999683670471574	20.51	28.79	10.01	43.53
"1640"	"chr18"	61707635	61707835	201	"*"	4.39094252406886	4.33222550409151	4.44736295408351	-0.000208615036576747	0.728888216578781	0.999683670471574	22.47	17.82	6.67	36.96
"2351"	"chr4"	101355900	101356100	201	"*"	3.4296352259721	3.58849031692089	3.25109920869162	0.000159710872027082	0.729086266686171	0.999683670471574	11.72	12.34	10.01	9.04
"1191"	"chr15"	75748338	75748538	201	"*"	4.36149784325274	4.30058167342378	4.41994576378145	-0.000207932871310622	0.729210666503132	0.999683670471574	19.54	19.88	6.67	36.14
"379"	"chr10"	68057975	68058175	201	"*"	4.02637070269362	3.88806608688851	4.15256882186	-0.000185714404535317	0.729533664439765	0.999683670471574	23.44	6.17	16.68	18.89
"700"	"chr12"	25785936	25786136	201	"*"	3.47579313625387	3.36678688983311	3.57713859832861	-0.000152099902840618	0.729697622441977	0.999683670471574	11.72	8.91	3.34	20.53
"1827"	"chr2"	57252775	57252975	201	"*"	4.5202178698032	4.68198732106453	4.33799120817844	0.000235870443386268	0.729746492490225	0.999683670471574	27.35	23.99	13.34	27.11
"1131"	"chr15"	9071094	9071294	201	"*"	5.08050241777467	5.19656049389428	4.95428476466953	0.000286265013007057	0.729913318937318	0.999683670471574	39.07	34.27	26.68	35.32
"2322"	"chr4"	65604798	65604998	201	"*"	3.78527469677645	3.66843713732778	3.89335488809983	-0.000183100642473245	0.729943815329087	0.999683670471574	11.72	13.71	10.01	19.71
"2616"	"chr5"	142463724	142463924	201	"*"	3.48868801790399	3.6954114210889	3.24730820943833	0.000159833082410918	0.730174477485211	0.999683670471574	15.63	10.28	6.67	12.32
"2748"	"chr6"	92092130	92092330	201	"*"	4.95959232819825	5.03554675628634	4.87941576750783	0.000256932762692383	0.730321613376666	0.999683670471574	42.98	22.62	36.69	22.18
"2772"	"chr6"	117906691	117906891	201	"*"	4.8032331513114	4.6786213878814	4.9179321953281	-0.000244233747126272	0.730455267116745	0.999683670471574	36.14	15.08	33.36	27.11
"268"	"chr1"	184034212	184034412	201	"*"	4.92093053717246	4.84741834968448	4.99087784230702	-0.000252124905349552	0.730609915164241	0.999683670471574	39.07	18.51	23.35	40.25
"2456"	"chr5"	23433302	23433502	201	"*"	4.83219424143349	4.74373056297708	4.91554545219558	-0.000264239050932363	0.731142981668033	0.999683670471574	30.28	23.3	26.68	33.68
"2545"	"chr5"	96222368	96222568	201	"*"	3.6114411489111	3.77521540984723	3.42666582882035	0.000170502699507383	0.73153322505511	0.999683670471574	13.67	13.71	10.01	11.5
"2328"	"chr4"	74251912	74252112	201	"*"	4.50949190363826	4.43352076644209	4.58166179901635	-0.000233422601881817	0.73166116808912	0.999683670471574	25.4	17.82	16.68	31.21
"2265"	"chr4"	20009054	20009254	201	"*"	3.90421458284668	4.13738983661885	3.62594752199078	0.000175057477123934	0.732089605698063	0.999683670471574	21.49	13.71	3.34	21.36
"1024"	"chr14"	33447091	33447291	201	"*"	3.51633310437622	3.40111656333479	3.62302483390231	-0.00013985783986562	0.732381417827167	0.999683670471574	8.79	12.34	0	24.64
"891"	"chr13"	55329870	55330070	201	"*"	3.56442099816412	3.38108490387269	3.72706392214989	-0.000165969488557134	0.732695755648359	0.999683670471574	7.81	13.02	13.34	13.14
"2832"	"chr7"	4866179	4866379	201	"*"	5.56329276695922	5.46072480457592	5.65905020600655	-0.000304767061076438	0.732803760905119	0.999683670471574	58.61	29.47	56.7	44.35
"1242"	"chr15"	100468742	100468942	201	"*"	2.81715229435108	3.13033481828237	2.41657395643489	0.000113671154819958	0.733366163932996	0.999683670471574	5.86	11.65	0	10.68
"1723"	"chr19"	34877945	34878145	201	"*"	4.68911119713697	4.54943882558764	4.81644696505415	-0.000245627739915079	0.733538938036872	0.999683670471574	28.33	18.51	33.36	23
"2571"	"chr5"	115158211	115158411	201	"*"	5.1162324417285	5.04455740044923	5.18451447447065	-0.000285691119316128	0.733564855276655	0.999683670471574	35.16	30.84	30.02	42.71
"2077"	"chr3"	54807593	54807793	201	"*"	4.48615060041211	4.34990853832238	4.61062942122471	-0.000237515129801677	0.733676123268546	0.999683670471574	19.54	21.25	26.68	22.18
"3043"	"chr7"	126949777	126949977	201	"*"	3.14455512189175	2.95969957539134	3.30839238737868	-0.000135481387247235	0.733812413729686	0.999683670471574	3.91	11.65	6.67	13.14
"1594"	"chr18"	34624574	34624774	201	"*"	2.65562620405636	2.49072567849739	2.80359707954413	-0.000106608409103341	0.734036912613648	0.999683670471574	7.81	3.43	0	13.96
"2975"	"chr7"	89980709	89980909	201	"*"	3.16399800899787	3.00352781619973	3.30839238737868	-0.000141681384435846	0.734070903301377	0.999683670471574	7.81	8.23	6.67	13.14
"499"	"chr11"	4096666	4096866	201	"*"	3.93326436529074	4.18845345087057	3.62302483390231	0.000160669467561008	0.734087886862081	0.999683670471574	23.44	13.02	0	24.64
"2500"	"chr5"	45857799	45857999	201	"*"	5.80556157896912	5.75659476974486	5.85292080955047	-0.000315754467900544	0.734367326781378	0.999683670471574	68.37	39.75	40.03	75.57
"951"	"chr13"	92651048	92651248	201	"*"	3.60848465938294	3.81528860958738	3.36699495776106	0.000161447714396317	0.735289860024161	0.999683670471574	18.56	9.6	6.67	13.96
"535"	"chr11"	23771130	23771330	201	"*"	4.60692753287648	4.76979207563954	4.42330970905031	0.000233326363278919	0.735335313801979	0.999683670471574	31.26	23.3	13.34	29.57
"1163"	"chr15"	43477065	43477265	201	"*"	4.82571801243144	4.75475351794949	4.89335488809983	-0.000250298447475305	0.735336258660921	0.999683670471574	22.47	31.53	20.01	39.43
"68"	"chr1"	55237077	55237277	201	"*"	3.91566633797678	4.12114567383466	3.67598201444106	0.000180060901073556	0.735340131031806	0.999683670471574	22.47	12.34	6.67	18.89
"2276"	"chr4"	33189295	33189495	201	"*"	3.91566633797678	4.12114567383466	3.67598201444106	0.000180060901073556	0.735340131031806	0.999683670471574	22.47	12.34	6.67	18.89
"1106"	"chr14"	103099589	103099789	201	"*"	5.32535675507891	5.24886754640495	5.39799400499892	-0.000276978688853286	0.735452129323597	0.999683670471574	52.75	23.3	36.69	47.64
"1023"	"chr14"	32513490	32513690	201	"*"	3.70135745873631	3.58231599625278	3.81132073691367	-0.000173201788784005	0.735481039150484	0.999683670471574	13.67	10.28	10.01	18.07
"1904"	"chr2"	118256730	118256930	201	"*"	4.15913061472863	4.02495253860589	4.28188442304219	-0.000208622526687157	0.735534746916482	0.999683670471574	19.54	13.02	20.01	18.89
"2342"	"chr4"	88757593	88757793	201	"*"	4.49491421882967	4.82054388955134	4.07368624291188	7.732751399111e-05	0.735580826458342	0.999683670471574	33.21	23.3	0	33.68
"2212"	"chr3"	144720183	144720383	201	"*"	4.86009517741857	5.00276780058999	4.70174904041473	0.000238863684273279	0.735729802109816	0.999683670471574	44.93	19.19	20.01	32.03
"3386"	"chr9"	98329612	98329812	201	"*"	3.18418091191739	3.42777753183632	2.89092710231546	0.000135894000176009	0.736025071618887	0.999683670471574	7.81	13.71	3.34	11.5
"2904"	"chr7"	38084943	38085143	201	"*"	4.9154388045763	4.85767958602184	4.97097433701214	-0.000256479873994909	0.736095321568981	0.999683670471574	31.26	26.73	20.01	42.71
"1806"	"chr2"	33130937	33131137	201	"*"	5.57916891269378	5.49620216238283	5.65762275051827	-0.000330165300771943	0.736539257120074	0.999683670471574	42.98	47.29	50.03	50.93
"3153"	"chr8"	61388442	61388642	201	"*"	2.88360782396674	2.7106126835452	3.03806233318116	-0.000104493183020752	0.736671852943504	0.999683670471574	11.72	1.37	0	16.43
"2051"	"chr3"	34019778	34019978	201	"*"	3.96366709553003	3.8344883117232	4.08222381091305	-0.000166896825933192	0.736764769899997	0.999683670471574	24.42	4.11	13.34	20.53
"3226"	"chr8"	95080752	95080952	201	"*"	5.49804460326413	5.43523469485742	5.55823369209231	-0.000314880808748983	0.736790310475482	0.999683670471574	48.84	37.7	40.03	54.21
"1691"	"chr19"	8802352	8802552	201	"*"	4.46536066130718	4.6310262444018	4.27817356476165	0.000211471096720638	0.737043774172184	0.999683670471574	35.16	14.39	13.34	25.46
"682"	"chr12"	7977731	7977931	201	"*"	3.5661100111356	3.4471755178377	3.67598201444106	-0.000158813719215494	0.737136308333371	0.999683670471574	8.79	13.02	6.67	18.89
"1060"	"chr14"	57665052	57665252	201	"*"	3.43259484926118	3.64493068686401	3.18352292024941	0.000143843336062237	0.737266496133922	0.999683670471574	19.54	5.48	6.67	11.5
"1563"	"chr18"	3337551	3337751	201	"*"	4.2912581249912	4.21132399098275	4.36699495776106	-0.000203869350834014	0.737612557968366	0.999683670471574	25.4	11.65	13.34	27.93
"1788"	"chr2"	25983351	25983551	201	"*"	5.44776778331558	5.58798368433681	5.29244262189438	0.000280045420659713	0.737641384087496	0.999683670471574	60.56	35.64	23.35	55.03
"513"	"chr11"	11788683	11788883	201	"*"	3.67684078841883	3.93648008192349	3.35999042806852	0.000145755659732538	0.737783273867102	0.999683670471574	10.74	19.88	0	20.53
"3390"	"chr9"	99436683	99436883	201	"*"	3.05019376220385	2.91288076021561	3.17556585693109	-0.000119402948700919	0.737785687215381	0.999683670471574	6.84	8.23	0	18.07
"2777"	"chr6"	120531355	120531555	201	"*"	3.48584137027873	3.64094888639254	3.31202642287104	0.000153406580255719	0.737924335307472	0.999683670471574	7.81	17.14	10.01	9.86
"116"	"chr1"	85793402	85793602	201	"*"	3.57116511213768	3.84052519294141	3.23969619435081	0.000142824618580753	0.738009231587852	0.999683670471574	15.63	13.02	0	18.89
"2921"	"chr7"	44848986	44849186	201	"*"	5.0414646830712	5.15727042168456	4.91554545219558	0.000266544790392952	0.738062285606215	0.999683670471574	43.95	27.42	26.68	33.68
"3168"	"chr8"	70673232	70673432	201	"*"	5.72616581645603	5.64393626655321	5.80396017166645	-0.00031219937383661	0.73838395792	0.999683670471574	66.42	33.59	56.7	55.03
"454"	"chr10"	108161890	108162090	201	"*"	4.71643917643308	4.61193028486722	4.81388612781654	-0.000249284981062074	0.738503209012688	0.999683670471574	21.49	27.42	26.68	29.57
"2947"	"chr7"	64392262	64392462	201	"*"	4.37264823910265	4.51255151004732	4.21770669012504	0.000211502433076842	0.738560849040906	0.999683670471574	31.26	14.39	16.68	20.53
"2897"	"chr7"	30973553	30973753	201	"*"	4.40924445809912	4.30433774499443	4.50703717494115	-0.000226323696892393	0.738622280386302	0.999683670471574	17.58	21.93	20.01	25.46
"1509"	"chr17"	65884915	65885115	201	"*"	5.7022437461451	5.6572148470414	5.74590965276556	-0.000319274459519232	0.738952020154493	0.999683670471574	48.84	52.09	36.69	70.64
"972"	"chr13"	106946860	106947060	201	"*"	4.33451243310894	4.27464152492661	4.39199742277094	-0.000191191582123114	0.739107298380349	0.999683670471574	26.37	12.34	6.67	35.32
"1515"	"chr17"	68004051	68004251	201	"*"	3.86016830432112	4.05946112889709	3.62886430111147	0.00017792650451414	0.739300293190996	0.999683670471574	17.58	15.76	6.67	18.07
"514"	"chr11"	14183427	14183627	201	"*"	2.56669236621651	2.39996251055611	2.71613423829379	-0.000101028056435186	0.739386057324962	0.999683670471574	7.81	2.74	0	13.14
"2480"	"chr5"	33936350	33936550	201	"*"	3.28424649391399	3.13033481828237	3.42330970905031	-0.000141636015210842	0.739463832163598	0.999683670471574	5.86	11.65	6.67	14.78
"673"	"chr11"	118248604	118248804	201	"*"	5.13500542861619	5.06723401756734	5.19973557071834	-0.000249789225311254	0.739511765044222	0.999683670471574	47.86	19.19	26.68	46.82
"1570"	"chr18"	6136383	6136583	201	"*"	3.61985277592385	3.510370645816	3.72160943044314	-0.000160704725483752	0.739749419430214	0.999683670471574	9.77	13.02	6.67	19.71
"210"	"chr1"	162005190	162005390	201	"*"	3.80381169948857	3.60585567977832	3.97785395893539	-0.000177649540189193	0.739762430391663	0.999683670471574	12.7	11.65	20.01	11.5
"1429"	"chr17"	26508462	26508662	201	"*"	4.08298508406379	4.01657139486789	4.14647553125316	-0.000186595656859838	0.740272372954334	0.999683670471574	16.6	15.76	6.67	28.75
"2577"	"chr5"	121545937	121546137	201	"*"	3.47929670114586	3.67909717545309	3.24730820943833	0.000153731132400189	0.740410384524422	0.999683670471574	14.65	10.97	6.67	12.32
"3379"	"chr9"	94538417	94538617	201	"*"	5.4292364326485	5.37842674160662	5.47831738882099	-0.000279631089326413	0.740502565844552	0.999683670471574	53.72	29.47	30.02	59.14
"1102"	"chr14"	101653776	101653976	201	"*"	4.08858369813977	4.26051507479611	3.89335488809983	0.000196197778219682	0.740604118780868	0.999683670471574	20.51	17.82	10.01	19.71
"612"	"chr11"	74830431	74830631	201	"*"	4.48793005627154	4.69826910069122	4.24160296670175	0.000195982274877958	0.740840221499342	0.999683670471574	29.3	22.62	3.34	34.5
"246"	"chr1"	175036418	175036618	201	"*"	1.77581488014975	1.4550664101839	2.03806233318116	-7.27957672759107e-05	0.740911829654644	0.999683670471574	0	5.48	0	8.21
"923"	"chr13"	73971085	73971285	201	"*"	2.95608621011456	2.77521540984723	3.11678653969358	-0.000128555349706411	0.741477868908378	0.999683670471574	6.84	6.85	6.67	10.68
"3150"	"chr8"	60505766	60505966	201	"*"	4.52726606978645	4.72000449583259	4.30474917491541	0.000209450871616381	0.741569502726582	0.999683670471574	27.35	25.36	6.67	32.86
"2062"	"chr3"	38128510	38128710	201	"*"	3.62545709111776	3.52869612824271	3.71613423829379	-0.000140345386080302	0.741648103035489	0.999683670471574	10.74	12.34	0	26.28
"308"	"chr10"	19009422	19009622	201	"*"	3.68074328003975	3.53405206406201	3.81388612781654	-0.000165487631194527	0.741837393213179	0.999683670471574	15.63	7.54	13.34	14.78
"928"	"chr13"	76098624	76098824	201	"*"	4.48498612882454	4.31432303752561	4.63757942239589	-0.000215229417900929	0.741936161508499	0.999683670471574	25.4	14.39	33.36	16.43
"3110"	"chr8"	22805645	22805845	201	"*"	5.32620767638954	5.21531945340758	5.42917780502509	-0.00028222114901955	0.742104852767973	0.999683670471574	46.88	27.42	50.03	36.14
"2640"	"chr6"	13677894	13678094	201	"*"	5.13876204162196	5.09678742226594	5.1795498743976	-0.000237990847622688	0.742277294909643	0.999683670471574	41.02	27.42	13.34	59.14
"823"	"chr12"	118301308	118301508	201	"*"	5.21726792592567	5.3251519528869	5.10065959205279	0.000281827850145741	0.742456546540285	0.999683670471574	45.91	34.27	30.02	38.61
"2067"	"chr3"	41742444	41742644	201	"*"	3.92195401238462	3.83014077411173	4.00827220977146	-0.000175905908135552	0.743146650522791	0.999683670471574	19.54	8.91	10.01	22.18
"1961"	"chr2"	148680873	148681073	201	"*"	5.05031040844433	4.98062262583752	5.11678653969358	-0.000246263026199992	0.743178012728209	0.999683670471574	43.95	19.19	26.68	42.71
